pedikulu; satrax G	louse
ami 1++	lovable
amo 1++; filo 1+G; amoro	love
eroti G	love {physical}
ge-amo 1	loved
karis G	loveliness
gluko 1++G	lovely
afekti 1+; filemon G	loving
baso 1; non-alti 1	low
sub {don't mix with su} 1++	lower
baso 1	lower {v}
plu pusi litera	lower case {typing}
humili 1+	lowly
fide 1++	loyal
fide 1++	loyalty
olea 1++G; lubrika 1+	lubricant
lubrika 1+	lubricate
olea 1++G; lubrika 1+	lubrication
boni fortuna 1++; fortuna 1++; tiko 1G	luck
mali fortuna 1++	luck [bad ]
boni-fortuna 1++	lucky
teka [plu ] 1+	luggage
tepido	lukewarm
sti sopo 1	lull to sleep
moli kanta 1+; lala	lullaby
ge-seka dendro 1; xilo 1G	lumber
lumi 1++	luminous
amorfo 1++G; kumu 1++; mega 1++G; poli 1++G; masi 1+; gleba; grumo	lump
tumo 1++	lump {on body}
luna 1++; selene 1G	lunar
psiko-pato 1+G; lunatika	lunatic
meso-vora 1+; lunca	lunch
pulmona 1++; pneumati 1G; spira-ra 1	lung
pneumati 1G	lungs
libido 1+	lust
splendi 1++	luster
lascivi	lustful
urigo G	lustful heat
lustra 1++; splendi 1++	lustre
luxuria	luxuriate
luxu 1+	luxurious
luxu 1+	luxury
horizo 1++G	lying down
supine	lying on back
es 1++	m['] {short for am}
makabre	macabre
makadamiza	macadamize
korina 1++G	mace
makina 1++G; me[-] {short affix form of mekani} 1++; mekani 1++G	machine
mitralia	machine gun
makina 1++G	machinery
Makerelo 1	mackerel
rabi 1++; vesa +; delirio; foli; liso G; paranoia G	mad
seniora 1+	madam
afola	madden
ge-face 1++	made {participle of to make}
pa face 1	made {preterit of to make}
mania 1+	madness
jurnali 1++; magazina 1+	magazine
magika 1++G	magic
magika 1++G; magika-verba 1	magic spell
magika-pe 1++	magician
judika-pe 1++	magistrate
magneti 1++G	magnet
magneti 1++G	magnetic
boreo-me 1	magnetic needle
magneti 1++G	magnetism
grandi 1++	magnificent
mega 1++G; magnifi 1+	magnify
Pika 1	magpie
posta 1++; kurero 1	mail
posta-pe 1	mailman
trunka +; stropi G	maim
cefa 1++; major 1++; maxi importa 1+	main
fenestra [duce ]	main window {computer}
epeiro G	mainland
tena 1++; mantena	maintain
Zea 1++G	maize
regi dina 1	majesty
cefa 1++; maxi importa 1+	major
majorita +	majority
face 1++; krea 1++; praxi 1++; produce 1+	make
sti 1++G	make {cause}
farda	make-up
face 1++	making
mali 1++; pato 1++G	malady
malaria 1	malaria
an 1++G; viri 1+	male
an- 1++G	male {prefix}
male-vole	malevolent
maligna	malignant
malea 1++; sfira G	mallet
hibiskus G	mallow
mamali	mammal
mamuta 1	mammoth
andro 1++G; homi 1++; viri 1+	man
geronto G	man [old ]
krati 1++G; manu 1++; kontrola 1+; governa 1; operatio 1; opera {prefer operatio} 1; administra; manea {prefer manu}	manage
duce-pe 1++; manu-pe 1++	manager
mandibula 1++	mandible
longi kapila 1+; juba	mane
fatna G	manger
lacera 1+; sparaso G	mangle {tear}
safe +	manifest
manipula	manipulate
homi 1++; antropo 1+G	mankind
mode 1++; metodi 1+G; guisa	manner
akti [plu ] 1+	manners
manovra	manoeuvre
mega-do 1	mansion
mantela 1+; palio	mantle
face 1++; produce 1+; operatio 1; opera {prefer operatio} 1; manufaktu	manufacture
fertili-ma 1	manure {n}
fertili 1++	manure {v}
manu skripta 1+; manuskripti	manuscript
mega 1++G; multi 1++; poli 1++G; miria; sikno G	many
carta 1++; mapa 1+	map
munda-carta 1+*	map of the world
acer	maple tree
sferi 1+G	marble {ball}
marmora 1+G	marble {material}
"meno tri 1+; M3 {abbreviation for ""meno tri""} 1; Mars {prefer meno tri} 1"	March
marca +	march
fe-equs 1	mare
margarina 1+	margarine
margina 1++	margin
margarita 1	marguerite
mari 1++	marine
makula 1++; marka 1++; sema 1++G; signi 1++; tipo 1++G; sigila 1+; stigma 1; vibex	mark
tipo-sema 1	mark [punctuation ]
marketa 1++; vendo-lo 1+; merkato 1; merka-lo	market
forum 1; agora G	market place
vendo-lo 1+; merka-lo	market-place
marmelade 1+	marmalade
marona 1+	maroon
game 1++G; himen G; konjugali	marriage
nupti 1	marriage ceremony
nubili	marriageable
game 1++G; marita 1	marry
Mars	Mars
paluda 1+; aqa tera 1; limno 1G; elo G; helo G; marisko; tifo G	marsh
kalta	marsh marigold
uliginoso	marshy
martira 1+G	martyr
mira 1++; tauma 1G; meravilia	marvel
maskota	mascot
an 1++G; maskulini	masculine
maska	mask
kripti-ra 1+	mask {n}
kripti 1++G	mask {v}
petro-pe 1	mason
kumu 1++; masi 1+	mass
mega 1++G; poli 1++G	mass {many}
misa	mass {religious}
agrega	mass together
poli-cide 1+*; multi-cide {prefer poli-cide} 1; masakra	massacre
karesa 1++; masage {French} 1+	massage
hoi-poloi G	masses [the ]
gravi 1++; bari 1+G; masi 1+; mega bari 1	massive
navi-pali 1	mast
kirio G	Master
cefa 1++	master
an-maestro 1; maestro	master {artist}
mastika 1+	masticate
tape 1++G; pusi tape 1+	mat
flama-fero 1+*	match {fire}
lucifero 1	match {stick}
akorda 1++; sti akorda 1+	match {v}
flama-fero 1+*; lucifero 1	matchstick
kamerada 1+	mate {fellow}
kopula 1++; koitus 1+	mate {v, animals}
ma[-] {short affix form of materia} 1++; materia 1++	material
materializa	materialize
matematika 1+G	math
matematika 1+G	mathematics
matematika 1+G	maths
nexu 1++	mating
matrikula	matriculate
matrix	matrix
kura-gina 1	matron
ma[-] {short affix form of materia} 1++; materia 1++; gravi-ma 1; hilo {prefer xilo (wood) or materia (matter)} 1G	matter
soma kosina 1++; stibado G; stroma G	mattress
matura 1++; hadrino G	mature
malva 1	mauve
maxi 1++	maxi-
maxila	maxilla
maxi 1++	maximum
"meno penta 1+; M5 {abbreviation for ""meno penta""} 1; Mai {prefer meno penta} 1; majo"	May
posi 1++; pote 1++	may
posi 1++	maybe
urba-cefa 1++	mayor
mi 1++	me
prate 1+; gra-agri 1; helo G	meadow
agri 1++	meadowland
magri	meager
magri	meagre
sito 1++G; vora 1++; amila 1+G; toeno G	meal
vora-kron 1	mealtime
volu akti 1++	mean {intend to do}
volu dice 1++	mean {intend to say}
meso 1++G; medio 1+	mean {middle}
non-amo 1++; abjekti	mean {not nice}
abjekti; meskino G	mean {paltry}
semani 1++G; signifi 1++	mean {signify}
semani 1++G	meaning
no-liberali 1	mean-minded
per 1++	means of [by ]
tem-co 1+	meanwhile
rubeola 1	measles
metri 1++G; mensura {prefer metri}	measure
dimensio 1+	measurement
karni 1++	meat
mekani 1++G; mekani-pe 1	mechanic
mekani 1++G	mechanical
me[-] {short affix form of mekani} 1++; mekani 1++G	mechanism
medali 1	medal
intrude 1+	meddle
media 1+	media
meso 1++G; medio 1+	medial
media 1+	mediate
medika 1++	medical
medika 1++	medicate
medika-ma 1++; farmako G; iati G; medicina	medicine
reflekti 1+; medita	meditate
mediu 1+	medium {communication}
meso 1++G; medio 1+	medium {middle}
mediu 1+	medium {spiritualism}
mediu 1+	medium {substance}
civili 1++	meek
unio 1++; ko {before consonants without h, else prefer kon} 1++; kon {before vowels and h, else prefer ko} 1++	meet {by appointment}
inkontra +	meet {by chance}
unio 1++	meeting {by appointment}
inkontra +	meeting {by chance}
sinagoga G	meeting place
mega 1++G	mega-
porta-voka	megaphone
tristi 1++; melankoli 1G	melancholy
melodi 1++G; meliko G	melodious
melodi 1++G; meliko G	melody
meloni 1+; pepo G	melon
fusi 1++; liqi 1++; liqifi	melt
membra 1++; mero-pe 1; skelo 1G	member
membra-status 1+	membership
himeno G; membrano	membrane
memo 1++	memory
memo-me	memory {computer}
andro [plu ] 1	men
menace 1++	menace
zoa-parka 1+	menagerie
repara 1++; sarci	mend
mendaci	mendacious
mendaci	mendacity
mense	menses
mense	menstruation
menta 1++; cerebra 1+	mental
idea 1++G	mental image
dice de 1++; mentio	mention
menu 1+	menu
vendo-pe 1+; merka-vendo-pe 1*	merchant
merkuri 1; hidrargiro G	mercury {Hg}
merkuri 1	mercury {messenger}
amo 1++; civili 1++; simpati 1++G; kompasio 1+	mercy
sparnia	mercy [show ]
ne ma de 1	mere
nexu 1++	merge
meridie	meridean
merito 1++; valu 1++	merit
alegro 1++; hedo 1++G	merry
jubila 1+	merry [be ]
reti 1++; diktio 1G	mesh
malia	mesh {of net}
mixa 1++	mess
info 1++; mesage {French} 1	message
angeli 1++G; merkuri 1	messenger
pa unio 1	met {preterit of to meet}
metabolismo G	metabolism
metali 1++G	metal
metali 1++G	metallic
metri 1++G	mete {v}
meteori G	meteor
metri-ru 1+	meter {measuring device}
metra 1++	meter {metre}
metri 1++G	meter {v}
mode 1++; metodi 1+G	method
meti {prefer vini} G	methy-
metikulo	meticulous
metra 1++	metre
metra 1++	metric
metra-sistema	metric system
metro-polis G	metropolis
feli-voci 1	mew
cip 1	microchip
mikrofoni 1G	microphone
mikroskope 1++G	microscope
meso 1++G; medio 1+	mid
meso-di 1+	midday
meso 1++G; medio 1+	middle
medieva	middle ages
mesati G	midmost
meso noktu 1	midnight
posi 1++	might {possibility}
posi 1++	might {possibly}
dina 1++G; dinamo {prefer dina} G	might {power}
obrimo G	mighty
migra	migrate
gentili 1++; no-rugo 1; klementi; leni; miti	mild
mitiga	milder [make ]
milita 1++	military
lakti 1++	milk
mulge	milk {v}
mila 1+G	mill
molina	mill {v}
Paniku 1+; miliu	millet
milimetra	millimeter
milimetra	millimetre
miliona 1++	million
giga 1+G	million million
miliona-pe 1	millionaire
mikrometra; mikron {prefer mikrometra} G	millionth of a metre [one ]
mikrometra; mikron {prefer mikrometra} G	millionth/metre
mimi 1+G	mimic
mika 1+G	mince
menta 1++; psiko 1++G; anima 1+; cerebra 1+; freno G; noo G	mind {n}
kura 1++	mind {take care}
halucina	mind wander
u-mi 1++	mine
sta bomba 1	mine {bomb}
mina 1+G; fodina	mine {coal etc.}
u-mi [id es ] 1	mine [it is ]
minerali 1+; geo-ma 1	mineral
mixa 1++	mingle
miniatura	miniature
mini 1++	minimum
krati-pe 1++G; ministra-pe 1	minister
ministra 1	ministry
mei 1++G; minu 1	minor
minorita +	minority
Menta	mint
minus 1++	minus
minuskula	minuscule
minuta 1++	minute {n}
mikro 1++G	minute {tiny}
mira-ra 1++; mirakulo	miracle
mirakulo	miraculous
telma 1G; lutu	mire
spekula 1++; katoptro G	mirror
ridi 1++	mirth
ero 1++	mis-
noku 1++	mischief
no-spende-pe 1	miser
pove 1++	miserable
melankoli 1G; no-hedo 1	misery
mali fortuna 1++; perna	misfortune
mal-acide 1++	mishap
siniorina 1	Miss
ne ... 1	miss {do not}
ne-bate 1+	miss {failure to hit}
regreta +	miss {regret}
seniora 1+; seniorita 1*	Miss {title}
ju-fe 1++	miss {young woman}
misili 1+	missile
defekti 1++	missing [be ]
ab 1++; minus 1++	missing {not there}
misio 1+	mission
religio vendo-pe 1	missionary
grama 1++G	missive
nebu 1++; nebula {prefer nebu} 1; homikla {prefer nebu} G	mist {fog}
ero 1++; falsi 1++	mistake
senior 1+	Mister
mis-kron 1	mistimed
seniora 1+	Mistress
seniora 1+; duce-fe 1; fe-maestro 1	mistress
akaris G	mite
mitiga	mitigate
konfusi 1++; mixa 1++; misce	mix
ge-mixa 1++; promiskuo	mixed
migma +G; farago	mixture
algo soni 1+; mugi 1+; lamenta 1	moan
fosi 1++	moat
rabi multi-pe 1++	mob
facili kine 1	mobile
ridi anti 1+; skopto G	mock
mode 1++	mode
modela 1++; patrona	model
modem	modem
meso 1++G; medio 1+; modera; tempera	moderate
nu-di 1++; nu-tem 1+; moderni 1	modern
modesti 1+; atifo G	modest
limita 1++; modifi	modify
modula	modulate
humidi 1++; madido; uvido	moist
riga 1+; breka G	moisten
humidi 1++; higro 1G	moisture
dorsa denti 1	molar
gomfi G	molar tooth
forma 1++; plasti 1+G	mold
Talpa 1+	mole
molekula 1+	molecule
vexa 1++; molesta	molest
moluska	mollusc
kron 1++G; momenta 1	moment
mumi	mommy
regi [u ] 1	monarch
monako-do 1	monastery
monako 1+G	monastic
di bi 1+; luna-di	Monday
di bi 1+	Monday [on ]
valuta 1++	money
moneta 1++	money [coined ]
mistici	mongrel
monito-ra 1; monito-me	monitor {device}
monito-pe 1	monitor {person}
monako 1+G	monk
simia 1++; piteka 1	monkey
monotono 1G	monotonous
Asia venti 1; monsuna 1	monsoon
fo-mega 1++; terato 1+G	monster
bu- G	monstrous
meno 1++G; mense; mestra G	month
meno 1++G	monthly
memo-ra 1+; monumenta	monument
atitude 1+	mood
luna 1++; selene 1G; mene G	moon
meniske G	moon {crescent}
luna lumi 1	moonlight
alti landa 1	moor
puri-brosa 1	mop
morali 1++	moral
morali 1++	morale
ma 1++; major 1++; malo G	more
pleio 1++G	more {number}
ma ... de 1++	more ... than
ma de 1	more than
plu 1++	more than one
plus-co 1++	moreover
matina 1++; mana 1+; eo 1G	morning
moroni 1G	moron
Morsa kodi 1	Morse code
mero 1++G; mika 1+G	morsel
homi 1++; tneto G	mortal
moskito 1+; kulex	mosquito
tumo {take muski} 1X	moss
paluda 1+	moss {bog}
muski 1+; brio 1G	moss {plant}
pleisto 1++G	most {number}
maxi 1++	most {superlative}
noktu-papilio 1+	moth
tinea	moth larva
matri 1++; metro {prefer matri for mother, uteri for womb} 1G	mother
parenta 1++	mother {or father}
sposa-matri 1	mother-in-law
nakra	mother-of-pearl
kine 1++G; kinesi G; kineti G	motion
sti 1++G	motion [set in ]
kinema 1++G	motion picture theater
no-kine 1++G	motionless
motiva 1+	motivate
motiva 1+	motive
makina 1++G; motori 1++; dina-me 1+; moti-me 1	motor
forma 1++; plasti 1+G	mould
muci 1+	mouldy
muci 1+	mouldy [be ]
buno 1++G; agera	mound
gru 1++; gene epi 1G; oro 1	mount
buno 1++G; monti 1++; oro 1	mountain
monti-via 1	mountain road
tristi 1++	mourn
klausto; lugubrio	mournful
Mus 1++; mio 1G	mouse {animal}
Mus 1++	mouse {computer}
glis	mouse {especially dormouse}
sminto G	mouse {especially field-mouse}
sorex	mouse {especially shrew}
mus butona	mouse button {computer}
laevo mus butona	mouse button [left ]
dextro mus butona	mouse button [right ]
mus tape	mouse mat {computer}
mistako G	moustache
buka 1++; stoma 1++G; os 1+; rostra 1+; ora 1	mouth
ki 1++G; kine 1++G; moti 1++; move 1; vade	move
moti ab 1	move aside
avanti 1++	move forward
kine 1++G	move oneself
moti 1++	move something
kine 1++G; movimento {prefer cirkulati or kine}	movement
kinema 1++G	movie theater
kinesi G; kineti G	moving
statiko 1G	moving [not ]
ambiti	moving around perimeter
seka 1++; terizo G; sekti {prefer seka}	mow {v}
senior 1+	Mr
senior 1+	Mr.
seniora 1+	Mrs
seniora 1+	Ms
mega 1++G; multi 1++; magni 1	much
kledo +G	muck
muci 1+; bleno G; mixo G	mucus
limo 1++; kledo +G; argila 1; ili 1; lutu; pelo G; tintlo G; tolo G	mud
konfusi 1++; mixa 1++	muddle
bibe-va 1+	mug {beaker}
morus; sikaminus G	mulberry
muli	mule
multi 1++; multipli 1+	multiply
poli-pe 1++; multi-pe [u ] {prefer poli-pe} 1	multitude
matri 1++	mum {mother}
murmuro 1+	mumble
mumi	mummy {mother}
momio	mummy {wrapped body}
parotiditis 1	mumps
urba 1+; municipali	municipal
cide 1++; kton G	murder
murmuro 1+; trismo G	murmur
muskula 1++	muscle
sfinktera G	muscular tap
taci puta 1	muse
museu +G	museum
fungu 1+; Agarikus 1; fungi {=fungu} 1	mushroom
moli 1++	mushy
musika 1++G	music
musika-ru 1	music instrument
musika-pe 1+	musician
moski	musk
mitilus G	mussel
nece 1++	must
nece ki [mi ] 1	must go [I ]
Sinapis 1+	mustard
zil G	mustard plant
mute 1; ne pote dice 1; no-dice 1	mute
klambo; mutila	mutilate
in-milita 1	mutiny
murmuro 1+	mutter
Ovis 1+	mutton
alelo 1++G; mutua 1+	mutual
recipro 1	mutually
rino 1++G; rostra 1+; rinko 1G	muzzle
mi 1++	my
mi bibli 1	my book
mi auto bibli 1	my own book
miko 1+G	myco-
miria	myriad
auto 1++G; mi auto 1++	myself
misteri 1++G; misteria	mysterious
kripti 1++G; misteri 1++G	mystery
misteri 1++G; mistika 1+G	mystic
fabula; miti G	myth
mixo G	myxo
aku 1++; oniko 1; rafi 1G; gomfo G	nail
ungu 1++	nail {finger}
nudi 1++; gimno 1+G; aneimo G	naked
nomina 1++; nima 1+G; onomato {prefer nomina} G	name
proto nima 1*	name [Christian ]
brevi somni 1+; brevi sopo 1	nap
servieta 1; vora-te 1	napkin
narko 1++G	narcotized
dice 1++; nara 1++; reporta 1+	narrate
histori 1++G; nara 1++	narrative
steno 1++G; angusti 1	narrow
nasa 1++	nasal
kako 1++G; mali 1++	nasty
odio-pe 1	nasty fellow
natio 1++; stato 1+; etno 1G	nation
natio 1++	national
natio-ismo	nationalism
natio 1++; etno 1G	nationality
nati-pe 1	native
nati-lo 1	native country
natura 1++	natural
beqadro	natural {music}
fisika 1++G; natura 1++; fisio 1+G	nature
atitude 1+	nature {characteristics}
nuli 1++; zero 1++	naught
mali 1++	naughty
plemna G	nave {of wheel}
omfalo G; umbilikus	navel
naviga 1+	navigate
navi-fa [u ] 1++; navi-milita	navy
proxi 1++; plesio 1G; prope; propinqi	near
proximi	nearest
proxi 1++	nearly
lautu +; net 1; niti	neat
nece 1++	necessary
nece-ra [plu ] 1	necessities
nece 1++	necessity
kola 1++G; cervika 1+; trakelo G	neck
nuca	neck [back of ]
istmu 1+	neck of land
kola-zo 1+; monili	necklace
kravata	neck-tie
kravata	neckwear
nektari G	nectar
nece 1++; volu 1++	need
penuri	need [in ]
aku 1++; rafi 1G; acikula; agulia	needle
boreo-me 1	needle [magnetic ]
penikro G	needy
negativi 1+	negative
nega 1++	negative {v}
nega 1++	negatively [behave ]
no-kura 1+; neglige	neglect
negoti 1++	negotiate
negoti 1++	negotiation
negoti 1++	negotiations
nigro 1	Negro
equs-voci 1	neigh
para-pe 1+; parokia-pe G	neighbor
para [u ] 1++G; parokia G; vicina	neighborhood
para-pe 1+; parokia-pe G	neighbour
para [u ] 1++G; peri-lo 1++; parokia G	neighbourhood
ni 1++; ne mo 1	neither
ni ... ni 1++	neither ... nor
Nemesis G	Nemesis {goddess of retributive justice}
neon 1	neon
sibi an-fili 1	nephew
nepoti	nephew {or niece}
nefo 1++G	nepho-
nefro 1+G	nephro-
nervo 1++; neuro 1G	nerve
nervoso 1++	nervous
nidi 1++; kalia 1G	nest
kalia 1G	nest [bird's ]
reti 1++; diktio 1G; plexi 1; arkio G	net
kasikuli	net {small}
retikulu	net structure
Urtika 1+; akalifa G; knida G	nettle
vexa 1++	nettle {annoy}
nexu 1++; reti 1++; cirkuito 1; diktio 1G	network
neutra 1++	neuter
neutra 1++	neutral
neutron G	neutron
nuli-kron 1++; nuli-tem	never
ne importa 1++	never mind
anti-co 1++	nevertheless
neo 1++G; kaino G	new
itera 1++	new {again}
renova	new [make ]
maxi neo 1	newest
nova 1++	news
nova 1++	news [piece of ]
nova 1++	news-item
jurnali 1++; nova-papira 1++; gazeta 1	newspaper
seqe 1++; seqe [u ] 1	next
para-do 1	next door
para 1++G; juxta	next to
fu setimana 1	next week
nexu 1++	nexus
morda 1++	nibble
gluko 1++G; dulce 1+; hedi G	nice
pusi spaci 1+*; nic	niche
nikel 1	nickel
joko-nima 1+; sobrike	nickname
nikotini +	nicotine
sibi fe-fili 1	niece
nepoti	niece {or nephew}
noktu 1++	night
kli 1++G	night [pass the ]
Luscinia 1; butalis G	nightingale
kako sonia 1+; inkubus; tifis G	nightmare
solanum	nightshade
nuli 1++; zero 1++; ze {prefer long form zero} 1	nil
tako 1++G; tako-kine 1G; otrero G; preste	nimble
nona 1++G; enea {prefer nona} G	nine
mo-nona 1	nineteen
nona-ze 1	ninety
papila; teli G	nipple
mama 1++	nipple {breast}
Nirvana	Nirvana
nitrogen 1	nitrogen
azo G	nitrogen {N}
no 1++; nuli 1++; zero 1++	no
nuli bibli 1	no books
nuli-pe 1+	no one
no! 1	no!
grandi 1++; nobili 1	noble
aristo-pe	nobleman
nuli-pe 1+	nobody
noktu 1++	nocturnal
nuta 1+; kefa-sema 1; brizo G; cernu	nod
nodi 1++; apsi G; ganglio; gonato {prefer genu} G	node
kako-fono 1++G; kako foni {=kako-fono} 1G; kakofoni {=kako-fono} 1G; kakofono {=kako-fono} 1G; klamoro	noise
brio 1+G	noise {loud}
no-soni 1++; silento 1++	noiseless
klamoroso; kraktiko G	noisy
vaga-pe 1	nomad
nomadi G	nomadic
nomina 1++; proposi 1++; sugesti 1++	nominate
nomi 1++G	nomy {suffix law} [-]
zero 1++; nuli-mo 1	none
non-acide 1	non-existence
no-semani 1++G; bura; fliro G	nonsense
meso-di 1+; meridie; po-meso-di	noon
pre meso-di 1++*; antemeridia {prefer pre meso-di}	noon [before ]
fi-zo 1+; broko G; laqe	noose
ni 1++	nor
ni ... ni 1++	nor [neither ...]
meso 1++G; norma 1++; medio 1+	normal
nord 1++; boreo 1+G	north
boreo pola 1	north pole
boreo 1+G	northern
a boreo 1	northwards
nasa 1++; rino 1++G; olface 1+	nose
nari 1+	nostril
ne 1++	not
ne- 1+; an- {prefer ne-} 1G; a- {prefer ne-} G	not {prefix}
anestesia G	not feeling
ignora 1	not know
no-kine 1++G	not moving
relukta	not want to
ne a-nu 1	not yet
memo valu 1	notable
"krena 1+; V-sek {pronounce like ""vay-sek""} 1"	notch
nota 1++	note
registra 1+	note down
nota bibli 1	notebook
famo 1++	noted
nuli 1++; zero 1++; nuli-ra 1; ze-ra 1	nothing
nota 1++	notice
oku 1++	notice {with eyes}
noti-taba 1	notice-board
idea 1++G	notion
zero 1++	nought
nomina-verba 1+; nima-verba 1	noun
sito 1++G; nutri 1+; alimenta 1; trefo G	nourish
trepsi G	nourishment
neo 1++G	novel {new}
novela 1	novel {story}
xeno 1++G	novel {strange}
neo-ra [plu ] 1	novelty
"meno mo-mo 1+; M11 {abbreviation for ""meno mo-mo""} 1; Novembra {prefer meno mo-mo} 1"	November
nu 1++; presenti +	now
no-freqe 1	now and then
nu-di 1++	nowadays
nuli-lo 1++	nowhere
noku 1++	noxious
tubi-fini 1+	nozzle
nuance	nuance
nuki 1++	nuclear
nuki energi 1+	nuclear energy
nuki 1++; nuklea {prefer nuki} 1; nukle	nucleus
nudi 1++; gimno 1+G	nude
kubita 1++	nudge
vexa-ra 1++; turba-ra 1	nuisance
nuli 1++; zero 1++; ze {prefer long form zero} 1	null
nuli 1++	nullify
numera 1++; aritme 1G; cifra	number
periso G	number [odd ]
multi 1++; poli 1++G	numerous
nuna 1	nun
kura-fe 1	nurse
kura-an 1	nurse [male ]
kura-pe 1++	nurse {male or female}
kura-ka 1	nursery
trema G	nursling
nuki 1++; kario 1G; nuci	nut
Muskata 1+; miristika G	nutmeg
niloni 1++	nylon
nimfa G	nymph
horo 1++	o'clock
Qerkus 1+; dri G	oak
kope 1++G; remi 1+; tonsa	oar
kloro-lo 1	oasis
